0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1786,1934,1661,2088,1593,2048,1855,2012,2070,1968,2057,1865,1977,1951,2000,1623,1816,2061,1925,1712,1872,2013,1685,1981,1709,1618,1728,1852,1596,1858,1894,1917,1940,1717,1795,1595,1725,2044,1960,1856,1727,1770,1616,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1934,1661,2088,1786,2048,1855,2012,2070,1968,2057,1865,1977,1951,2000,1623,1816,2061,1925,1712,1872,2013,1685,1981,1709,1618,1728,1852,1596,1858,1894,1917,1940,1717,1795,1595,1725,2044,1960,1856,1727,1770,1616,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1661,2088,1786,2048,1855,2012,2070,1968,2057,1865,1977,1951,2000,1623,1816,2061,1925,1712,1872,2013,1685,1981,1709,1618,1728,1852,1596,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,1616,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,2088,1786,2048,1855,2012,2070,1968,2057,1865,1977,1951,2000,1623,1816,2061,1925,1712,1872,2013,1685,1981,1709,1618,1728,1852,1661,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,1616,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1786,2048,1855,2012,2070,1968,2057,1865,1977,1951,2000,1623,1816,2061,1925,1712,1872,2013,1685,1981,1709,1618,1728,1852,1661,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,2048,1855,2012,2070,1968,2057,1865,1977,1951,2000,1623,1816,2061,1925,1712,1872,2013,1685,1981,1709,1786,1728,1852,1661,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1855,2012,2070,1968,2057,1865,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1685,1981,1709,1786,1728,1852,1661,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1652,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,2012,2070,1968,2057,1865,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1685,1981,1709,1786,1728,1852,1661,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,2070,1968,2057,1865,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1685,1981,1709,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1697,2093,1814,1761,1941,1663,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1968,2057,1865,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1685,1981,1709,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1697,2093,1814,1761,1941,2070,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,2057,1865,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1968,1981,1709,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1697,2093,1814,1761,1941,2070,1958,1933,1685
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1865,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1968,1981,1709,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1697,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1977,1951,2000,2048,1816,2061,1925,1712,1872,2013,1968,1981,1709,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1951,2000,2048,1816,2061,1925,1712,1872,2013,1968,1981,1977,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,2000,2048,1816,2061,1925,1951,1872,2013,1968,1981,1977,1786,1728,1852,2012,1858,1894,1917,1940,1717,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,2048,1816,2061,1925,1951,1872,2013,1968,1981,1977,1786,1728,1852,2012,1858,1894,1917,1940,2000,1795,1934,1725,2044,1960,1856,1727,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1816,2061,1925,1951,1872,2013,1968,1981,1977,1786,1728,1852,2012,1858,1894,1917,1940,2000,1795,1934,2048,2044,1960,1856,1727,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,2061,1925,1951,1872,2013,1968,1981,1977,1786,1728,1852,2012,1858,1894,1917,1940,2000,1795,1934,2048,2044,1960,1856,1816,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1925,1951,1872,2013,1968,1981,1977,1786,2061,1852,2012,1858,1894,1917,1940,2000,1795,1934,2048,2044,1960,1856,1816,1770,2088,1832,1855,1865,2093,1814,1761,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1951,1872,2013,1968,1981,1977,1786,2061,1852,2012,1858,1894,1917,1940,2000,1795,1934,2048,2044,1960,1856,1816,1770,2088,1832,1855,1865,2093,1814,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1872,2013,1968,1981,1977,1786,2061,1852,2012,1858,1894,1917,1940,2000,1795,1934,2048,2044,1960,1856,1816,1951,2088,1832,1855,1865,2093,1814,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,2013,1968,1981,1977,1872,2061,1852,2012,1858,1894,1917,1940,2000,1795,1934,2048,2044,1960,1856,1816,1951,2088,1832,1855,1865,2093,1814,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1968,1981,1977,1872,2061,1852,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1856,1816,1951,2088,1832,1855,1865,2093,1814,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1981,1977,1872,2061,1852,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1856,1816,1951,2088,1832,1855,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1977,1872,2061,1852,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1856,1981,1951,2088,1832,1855,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1872,2061,1852,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1856,1981,1951,2088,1977,1855,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,2061,1872,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1856,1981,1951,2088,1977,1855,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1872,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1856,1981,1951,2088,1977,2061,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,2012,1858,1894,1917,1940,2000,2013,1934,2048,2044,1960,1872,1981,1951,2088,1977,2061,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,2012,1894,1917,1940,2000,2013,1934,2048,2044,1960,1872,1981,1951,2088,1977,2061,1865,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1894,1917,1940,2000,2013,1934,2048,2044,1960,1872,1981,1951,2088,1977,2061,2012,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1917,1940,2000,2013,1934,2048,2044,1960,1894,1981,1951,2088,1977,2061,2012,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1940,2000,2013,1934,2048,2044,1960,1917,1981,1951,2088,1977,2061,2012,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,2000,2013,1934,2048,2044,1960,1940,1981,1951,2088,1977,2061,2012,2093,1968,1925,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,2013,1934,2048,2044,1960,1940,1981,1951,2088,1977,2061,2012,2093,1968,2000,1941,2070,1958,1933,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,2048,2044,1960,1940,1981,1951,2088,1977,2061,2012,2093,1968,2000,1941,2070,1958,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,2048,2044,1960,1940,1981,1951,2088,1977,2061,2012,2093,1968,2000,1941,2070,1958,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,2044,1960,2048,1981,1951,2088,1977,2061,2012,2093,1968,2000,1941,2070,1958,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1960,2048,1981,1951,2088,1977,2061,2012,2093,1968,2000,2044,2070,1958,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,2048,1981,1960,2088,1977,2061,2012,2093,1968,2000,2044,2070,1958,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,1958,1981,1960,2088,1977,2061,2012,2093,1968,2000,2044,2070,2048,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,1958,1960,1981,2088,1977,2061,2012,2093,1968,2000,2044,2070,2048,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,1958,1960,1968,2088,1977,2061,2012,2093,1981,2000,2044,2070,2048,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,1958,1960,1968,1977,2088,2061,2012,2093,1981,2000,2044,2070,2048,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,1958,1960,1968,1977,1981,2061,2012,2093,2088,2000,2044,2070,2048,2013,2057
1102,1105,1110,1130,1145,1157,1158,1159,1160,1183,1194,1207,1219,1226,1238,1251,1253,1258,1286,1306,1338,1350,1351,1353,1366,1392,1401,1403,1405,1435,1438,1442,1457,1467,1469,1469,1482,1515,1554,1555,1558,1558,1566,1575,1578,1592,1593,1595,1596,1616,1618,1623,1652,1661,1663,1685,1685,1697,1709,1712,1717,1725,1727,1728,1761,1770,1786,1795,1814,1816,1832,1852,1855,1856,1858,1865,1872,1894,1917,1925,1933,1934,1940,1941,1951,1958,1960,1968,1977,1981,2000,2012,2093,2088,2061,2044,2070,2048,2013,2057
